idDocumento,numDoc,folioDoc,folioUnico,origenFactura,tipoFactura,tipoDocAsociado,nomProveedor,rutProveedor,centroGestion,fechaSistema,fechaEmision,fechaEstimadaPago,fechaRecepSII,fechaRecepcion,moneda,montoTotal,estadoDoc,estadoAsociacion,estadoPago,estadoPagoSii,FechaIngreso,ConceptoCompras,Cliente,Proveedor,Honorario,Empleado,Cuenta,Cuenta 2,Centro,Unidad de Negocio,Estado,montoNeto,montoNoAfectoOExento
30836425,1418-93,1418-93,2508566,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-06-17T11:14:15.31,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,3145789.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,2643520.0,0.0
30836429,1416-164,1416-164,2508557,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1416 Santa Isabel MPV,2025-06-17T11:14:45.537,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,1091267.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,917031.0,0.0
30839016,1270-806,1270-806,6224042,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MANANTIAL S.A.,96711590-8,1270 Oficina ICC,2025-06-17T15:05:55.317,2025-06-17T00:00:00,2025-07-17T00:00:00,16-06-2025,2025-06-17T00:00:00,$,25497.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/18/2024 19:29:13,Gastos Generales,N,S,N,N,4.01.03.22,4.01.03.22 Gastos Generales,1270,Oficina Central,Activo,21426.0,0.0
30840897,1418-94,1418-94,546,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SERVICIOS DE TRANSPORTES LUNA BARRERA JIMENEZ E.I.R.L.,77486969-7,1418 Piso 8 Costanera Center,2025-06-17T17:04:15.863,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,136850.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:15,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1418,Piso 8 Costanera Center,Activo,115000.0,0.0
30841034,1418-95,1418-95,543,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SERVICIOS DE TRANSPORTES LUNA BARRERA JIMENEZ E.I.R.L.,77486969-7,1418 Piso 8 Costanera Center,2025-06-17T17:11:29.263,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,71400.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:15,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1418,Piso 8 Costanera Center,Activo,60000.0,0.0
30841067,1416-165,1416-165,545,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SERVICIOS DE TRANSPORTES LUNA BARRERA JIMENEZ E.I.R.L.,77486969-7,1416 Santa Isabel MPV,2025-06-17T17:12:58.5,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,71400.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:15,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1416,SISA MPV,Activo,60000.0,0.0
30841145,1418-96,1418-96,68,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SOLUCIONES DECORATIVAS MARBELLA SPA,77922621-2,1418 Piso 8 Costanera Center,2025-06-17T17:16:58.393,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,1337694.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,03/17/2025 16:17:41,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,1124113.0,0.0
30841293,1413-402,1413-402,544,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SERVICIOS DE TRANSPORTES LUNA BARRERA JIMENEZ E.I.R.L.,77486969-7,1413 Inacap Apoquindo acceso univ y otros,2025-06-17T17:26:15.27,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,1485120.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:15,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1413,Inacap Apoquindo,Activo,1248000.0,0.0
30842555,1419-32,1419-32,304,Factura Electrónica (iHub),Factura Electrónica ,Recepción,JAMCO SPA,77420927-1,1419 Jhonny Rockets Mall Plaza Norte,2025-06-17T18:02:11.263,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,995173.0,Aprobada,Totalmente Asociada,Pagada,DTE Pago Contado,07/29/2024 15:28:18,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1419,Jhonny Rocket Mall Plaza Norte,Activo,836280.0,0.0
30843007,1418-97,1418-97,227595,Factura Electrónica (iHub),Factura Electrónica ,Recepción,FIJACIONES DE ACERO LIMITADA,96554050-4,1418 Piso 8 Costanera Center,2025-06-17T18:20:13.263,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,242344.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:11:00,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,203650.0,0.0
30843656,1413-403,1413-403,86925,Factura Electrónica (iHub),Factura Electrónica ,Recepción,LEMACO SPA,89802500-4,1413 Inacap Apoquindo acceso univ y otros,2025-06-17T19:34:08.073,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,214569.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/09/2024 19:22:59,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1413,Inacap Apoquindo,Activo,180310.0,0.0
30843676,1416-166,1416-166,205623,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL L&B SPA,76339549-9,1416 Santa Isabel MPV,2025-06-17T19:34:29.24,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,961925.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:13,,,S,,,,,1416,SISA MPV,Activo,808340.0,0.0
30844072,1416-167,1416-167,165,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,VALDES CONSTRUCCIONES SPA,77752118-7,1416 Santa Isabel MPV,2025-06-17T20:06:03.737,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,1412684.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/29/2024 15:28:03,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1416,SISA MPV,Activo,1187129.0,0.0
30844681,1270-807,1270-807,2509271,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1270 Oficina ICC,2025-06-17T21:36:31.06,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,99068.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1270,Oficina Central,Activo,83250.0,0.0
30845572,1413-404,1413-404,56055,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SERVICIOS E INSUMOS TEKNOCOPY SPA,77445900-6,1413 Inacap Apoquindo acceso univ y otros,2025-06-18T05:59:53.617,2025-06-16T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,109480.0,Aprobada,Totalmente Asociada,Sin Pagos,Sin Pagos,03/31/2025 19:41:03,Gastos Generales,N,S,N,N,4.01.03.22,4.01.03.22 Gastos Generales,1413,Inacap Apoquindo,Activo,92000.0,0.0
30846979,1416-169,1416-169,1368513,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL K SPA,77137860-9,1416 Santa Isabel MPV,2025-06-18T10:52:57.143,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,3422004.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,2875634.0,0.0
30848013,1417-190,1417-190,7284,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,TECNOGROUP SPA,76810888-9,1417 Marathon EU Viña,2025-06-18T12:01:19.11,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,24526131.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,10/08/2024 13:11:07,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1417,Marathon EU Viña,Activo,20610194.0,0.0
30849728,1416-170,1416-170,205693,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,COMERCIAL L&B SPA,76339549-9,1416 Santa Isabel MPV,2025-06-18T14:29:15.41,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,923630.0,Cancelada,No Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:13,,,S,,,,,1416,SISA MPV,Activo,776160.0,0.0
30850760,1418-98,1418-98,227693,Factura Electrónica (iHub),Factura Electrónica ,Recepción,FIJACIONES DE ACERO LIMITADA,96554050-4,1418 Piso 8 Costanera Center,2025-06-18T16:26:08.57,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,25228.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:11:00,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,21200.0,0.0
30850902,1270-808,1270-808,BH 60,Factura Electrónica,Boleta Honorarios,Recepción,IVAN MANUEL ESPINOZA MELENDEZ,15660764-9,1270 Oficina ICC,2025-06-18T16:49:18.877,2025-06-17T00:00:00,2025-07-17T00:00:00,Sin información,2025-06-17T00:00:00,$,588497.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,06/18/2025 19:17:05,,,,S,,,,1270,Oficina Central,Activo,0.0,588497.0
30851195,1419-33,1419-33,41,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ALUMINIOS Y CRISTALES AWKA SPA,78038669-K,1419 Jhonny Rockets Mall Plaza Norte,2025-06-18T17:05:27.45,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,681156.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,06/10/2025 18:16:29,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,572400.0,0.0
30852863,1418-99,1418-99,230406,Factura Electrónica (iHub),Factura Electrónica ,Recepción,IMPORTADORA DOWNLIGHT SPA,77708540-9,1418 Piso 8 Costanera Center,2025-06-18T19:37:49.43,2025-06-17T00:00:00,2025-07-18T00:00:00,17-06-2025,2025-06-18T00:00:00,$,1958026.0,Aprobada,Totalmente Asociada,Pagada,DTE Pago Contado,06/18/2025 18:56:27,,,S,,,,,1418,Piso 8 Costanera Center,Activo,1645400.0,0.0
30852915,1419-34,1419-34,139938,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL MULTICOMPANY LIMITADA,96556470-5,1419 Jhonny Rockets Mall Plaza Norte,2025-06-18T19:39:22.23,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,104246.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/09/2024 19:22:34,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,87602.0,0.0
30853014,1407-564,1407-564,25,Factura Electrónica (iHub),Factura No Afecta o Exenta Electrónica ,Recepción,JONATHAN JOHNNIE CHACON VALDES,15329463-1,1407 SMU El Salvador,2025-06-18T19:46:17.037,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,7140000.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,01/07/2025 19:00:14,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1407,SMU El Salvador,Activo,0.0,7140000.0
30853779,1416-171,1416-171,155,Factura Electrónica (iHub),Factura Electrónica ,Recepción,STRUCTURAL SYSTEM SPA,76882336-7,1416 Santa Isabel MPV,2025-06-19T02:43:14.68,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,1071000.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/16/2025 14:43:19,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1416,SISA MPV,Activo,900000.0,0.0
30854459,1418-100,1418-100,2510111,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-06-19T07:16:37.513,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,230548.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,193738.0,0.0
30855015,1419-35,1419-35,140258893,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODIMAC S.A.,96792430-K,1419 Jhonny Rockets Mall Plaza Norte,2025-06-19T09:17:54.19,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,151968.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,127704.0,0.0
30855351,1413-405,1413-405,2509319,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1413 Inacap Apoquindo acceso univ y otros,2025-06-19T09:58:50.023,2025-06-17T00:00:00,2025-07-17T00:00:00,17-06-2025,2025-06-17T00:00:00,$,39451.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1413,Inacap Apoquindo,Activo,33152.0,0.0
30855376,1417-191,1417-191,140258887,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODIMAC S.A.,96792430-K,1417 Marathon EU Viña,2025-06-19T10:00:59.683,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,145491.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1417,Marathon EU Viña,Activo,122261.0,0.0
30855408,1419-36,1419-36,90,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MUEBLES REYES SPA,77298431-6,1419 Jhonny Rockets Mall Plaza Norte,2025-06-19T10:03:29.283,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,595000.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,01/09/2025 18:03:02,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1419,Jhonny Rocket Mall Plaza Norte,Activo,500000.0,0.0
30855497,1418-101,1418-101,496,Factura Electrónica (iHub),Factura Electrónica ,Recepción,NEWTON ELEVADORES SPA,76711141-K,1418 Piso 8 Costanera Center,2025-06-19T10:12:27.303,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,773500.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,06/23/2025 15:03:17,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1418,Piso 8 Costanera Center,Activo,650000.0,0.0
30855581,1270-809,1270-809,356959,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ICONSTRUYE S.A.,96941720-0,1270 Oficina ICC,2025-06-19T10:23:02.94,2025-06-18T00:00:00,2025-07-18T00:00:00,18-06-2025,2025-06-18T00:00:00,$,486407.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:11:02,Software,N,S,N,N,4.01.03.27,4.01.03.27 Software,1270,Oficina Central,Activo,408745.0,0.0
30856773,1418-102,1418-102,2510690,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-06-19T12:17:43.19,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,17021.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,14303.0,0.0
30856784,1413-406,1413-406,13960,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ANDESCONTAINERS SPA,76752755-1,1413 Inacap Apoquindo acceso univ y otros,2025-06-19T12:18:00.87,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,1059100.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/14/2024 20:57:30,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1413,Inacap Apoquindo,Activo,890000.0,0.0
30857348,1413-407,1413-407,53688,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,PINTURAS INDUSTRIALES GARBAR LTDA.,77232430-8,1413 Inacap Apoquindo acceso univ y otros,2025-06-19T12:56:39.563,2025-06-12T00:00:00,2025-07-19T00:00:00,12-06-2025,2025-06-19T00:00:00,$,232050.0,Cancelada,No Asociada,Sin Pagos,DTE Pago Contado,06/16/2025 21:30:36,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1413,Inacap Apoquindo,Activo,195000.0,0.0
30858767,1418-103,1418-103,923,Factura Electrónica (iHub),Factura Electrónica ,Recepción,PERFOGON SPA,77319317-7,1418 Piso 8 Costanera Center,2025-06-19T14:00:10.397,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,178500.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,12/12/2024 13:54:16,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,150000.0,0.0
30859344,1416-172,1416-172,3474922,Factura Electrónica (iHub),Factura Electrónica ,Recepción,AUSIN HNOS. S.A.,81293200-4,1416 Santa Isabel MPV,2025-06-19T14:28:37.78,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,200395.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:20,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,168399.0,0.0
30859347,1418-104,1418-104,138696570,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODIMAC S.A.,96792430-K,1418 Piso 8 Costanera Center,2025-06-19T14:28:46.66,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,902924.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,758760.0,0.0
30859594,1418-105,1418-105,2510749,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-06-19T14:53:04.243,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,2578123.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,2166490.0,0.0
30859840,1418-106,1418-106,924,Factura Electrónica (iHub),Factura Electrónica ,Recepción,PERFOGON SPA,77319317-7,1418 Piso 8 Costanera Center,2025-06-19T14:59:50.307,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,714000.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,12/12/2024 13:54:16,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,600000.0,0.0
30860398,1418-107,1418-107,138696770,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODIMAC S.A.,96792430-K,1418 Piso 8 Costanera Center,2025-06-19T15:48:26.463,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,3118752.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,2620800.0,0.0
30860785,1418-108,1418-108,138696370,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODIMAC S.A.,96792430-K,1418 Piso 8 Costanera Center,2025-06-19T16:29:02.927,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,902924.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,758760.0,0.0
30861267,1418-109,1418-109,1334,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MAJUVESA SPA,77047987-8,1418 Piso 8 Costanera Center,2025-06-19T17:09:16.247,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,37485.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,12/17/2024 21:51:31,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1418,Piso 8 Costanera Center,Activo,31500.0,0.0
30863101,1418-110,1418-110,6585854,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ELECTROCOM S.A.,96355000-6,1418 Piso 8 Costanera Center,2025-06-19T20:00:37.25,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,1494237.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:54:57,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,1255661.0,0.0
30863278,1419-37,1419-37,490304,Factura Electrónica (iHub),Factura Electrónica ,Recepción,FERRETERIA OVIEDO S.A.,86053400-2,1419 Jhonny Rockets Mall Plaza Norte,2025-06-19T20:18:06.763,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,78719.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:14,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1419,Jhonny Rocket Mall Plaza Norte,Activo,66150.0,0.0
30863381,1418-111,1418-111,6585855,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ELECTROCOM S.A.,96355000-6,1418 Piso 8 Costanera Center,2025-06-19T21:55:10.177,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,1581674.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:54:57,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,1329138.0,0.0
30863624,1419-38,1419-38,2698,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ARIEL ANDRES DIAZ OPAZO,15411294-4,1419 Jhonny Rockets Mall Plaza Norte,2025-06-19T23:35:22.327,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,1285200.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/13/2024 19:14:21,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1419,Jhonny Rocket Mall Plaza Norte,Activo,1080000.0,0.0
30863832,1416-173,1416-173,4,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,RIEDEMANN SPA,78150952-3,1416 Santa Isabel MPV,2025-06-20T00:00:01.22,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,14717444.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/05/2025 16:14:22,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1416,SISA MPV,Activo,12367600.0,0.0
30863922,1416-174,1416-174,10697,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL KUZACORP SPA,76843655-K,1416 Santa Isabel MPV,2025-06-20T00:09:30.16,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,570486.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/06/2024 21:35:21,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,479400.0,0.0
30863969,1418-112,1418-112,5,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,RIEDEMANN SPA,78150952-3,1418 Piso 8 Costanera Center,2025-06-20T00:17:01.497,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,10366518.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/05/2025 16:14:22,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,8711360.0,0.0
30864020,1419-39,1419-39,97,Factura Electrónica (iHub),Factura Electrónica ,Recepción,Limpiezas CAM SPA,77283677-5,1419 Jhonny Rockets Mall Plaza Norte,2025-06-20T00:19:17.623,2025-06-19T00:00:00,2025-07-19T00:00:00,19-06-2025,2025-06-19T00:00:00,$,297500.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/01/2024 19:59:40,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1419,Jhonny Rocket Mall Plaza Norte,Activo,250000.0,0.0
